posicao,titulo,dataLeitura,ano,duracao,classificacao,nota
30,Beekeeper: Rede de Vingança,4/30/2024,2024,1h 45m,18,64
30,Beekeeper: Rede de Vingança,5/2/2024,2024,1h 45m,18,64
30,Beekeeper: Rede de Vingança,5/3/2024,2024,1h 45m,18,64
32,Beekeeper: Rede de Vingança,5/6/2024,2024,1h 45m,18,64
32,Beekeeper: Rede de Vingança,5/7/2024,2024,1h 45m,18,64
32,Beekeeper: Rede de Vingança,5/8/2024,2024,1h 45m,18,64
32,Beekeeper: Rede de Vingança,5/9/2024,2024,1h 45m,18,64
32,Beekeeper: Rede de Vingança,5/11/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,5/13/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,5/14/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,5/15/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,5/16/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,5/17/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,5/18/2024,2024,1h 45m,18,64
39,Beekeeper: Rede de Vingança,5/19/2024,2024,1h 45m,18,64
47,Beekeeper: Rede de Vingança,5/21/2024,2024,1h 45m,18,64
47,Beekeeper: Rede de Vingança,5/22/2024,2024,1h 45m,18,64
47,Beekeeper: Rede de Vingança,5/23/2024,2024,1h 45m,18,64
47,Beekeeper: Rede de Vingança,5/24/2024,2024,1h 45m,18,64
47,Beekeeper: Rede de Vingança,5/25/2024,2024,1h 45m,18,64
47,Beekeeper: Rede de Vingança,5/26/2024,2024,1h 45m,18,64
55,Beekeeper: Rede de Vingança,5/29/2024,2024,1h 45m,18,64
55,Beekeeper: Rede de Vingança,5/30/2024,2024,1h 45m,18,64
52,Maidaan,4/15/2024,2024,3h 1m,,89
52,Maidaan,4/19/2024,2024,3h 1m,,89
52,Maidaan,4/20/2024,2024,3h 1m,,89
52,Maidaan,4/21/2024,2024,3h 1m,,89
51,Maidaan,4/22/2024,2024,3h 1m,,89
51,Maidaan,4/23/2024,2024,3h 1m,,89
51,Maidaan,4/24/2024,2024,3h 1m,,89
51,Maidaan,4/25/2024,2024,3h 1m,,89
51,Maidaan,4/26/2024,2024,3h 1m,,89
51,Maidaan,4/27/2024,2024,3h 1m,,89
53,Interestelar,4/15/2024,2014,2h 49m,10,87
53,Interestelar,4/19/2024,2014,2h 49m,10,87
53,Interestelar,4/20/2024,2014,2h 49m,10,87
53,Interestelar,4/21/2024,2014,2h 49m,10,87
52,Interestelar,4/22/2024,2014,2h 49m,10,87
52,Interestelar,4/23/2024,2014,2h 49m,10,87
52,Interestelar,4/24/2024,2014,2h 49m,10,87
52,Interestelar,4/25/2024,2014,2h 49m,10,87
52,Interestelar,4/26/2024,2014,2h 49m,10,87
52,Interestelar,4/27/2024,2014,2h 49m,10,87
56,Interestelar,4/29/2024,2014,2h 49m,10,87
56,Interestelar,4/30/2024,2014,2h 49m,10,87
56,Interestelar,5/2/2024,2014,2h 49m,10,87
56,Interestelar,5/3/2024,2014,2h 49m,10,87
61,Interestelar,5/6/2024,2014,2h 49m,10,87
61,Interestelar,5/7/2024,2014,2h 49m,10,87
61,Interestelar,5/8/2024,2014,2h 49m,10,87
61,Interestelar,5/9/2024,2014,2h 49m,10,87
61,Interestelar,5/11/2024,2014,2h 49m,10,87
78,Interestelar,5/13/2024,2014,2h 49m,10,87
78,Interestelar,5/14/2024,2014,2h 49m,10,87
78,Interestelar,5/15/2024,2014,2h 49m,10,87
78,Interestelar,5/16/2024,2014,2h 49m,10,87
78,Interestelar,5/17/2024,2014,2h 49m,10,87
78,Interestelar,5/18/2024,2014,2h 49m,10,87
78,Interestelar,5/19/2024,2014,2h 49m,10,87
72,Interestelar,5/21/2024,2014,2h 49m,10,87
72,Interestelar,5/22/2024,2014,2h 49m,10,87
72,Interestelar,5/23/2024,2014,2h 49m,10,87
72,Interestelar,5/24/2024,2014,2h 49m,10,87
72,Interestelar,5/25/2024,2014,2h 49m,10,87
72,Interestelar,5/26/2024,2014,2h 49m,10,87
87,Interestelar,5/29/2024,2014,2h 49m,10,87
87,Interestelar,5/30/2024,2014,2h 49m,10,87
54,Ricky Stanicky,4/15/2024,2024,1h 53m,16,62
54,Ricky Stanicky,4/19/2024,2024,1h 53m,16,62
54,Ricky Stanicky,4/20/2024,2024,1h 53m,16,62
54,Ricky Stanicky,4/21/2024,2024,1h 53m,16,62
75,Ricky Stanicky,4/22/2024,2024,1h 53m,16,62
75,Ricky Stanicky,4/23/2024,2024,1h 53m,16,62
75,Ricky Stanicky,4/24/2024,2024,1h 53m,16,62
75,Ricky Stanicky,4/25/2024,2024,1h 53m,16,62
75,Ricky Stanicky,4/26/2024,2024,1h 53m,16,62
75,Ricky Stanicky,4/27/2024,2024,1h 53m,16,62
89,Ricky Stanicky,4/29/2024,2024,1h 53m,16,62
89,Ricky Stanicky,4/30/2024,2024,1h 53m,16,62
89,Ricky Stanicky,5/2/2024,2024,1h 53m,16,62
89,Ricky Stanicky,5/3/2024,2024,1h 53m,16,62
96,Ricky Stanicky,5/6/2024,2024,1h 53m,16,62
96,Ricky Stanicky,5/7/2024,2024,1h 53m,16,62
96,Ricky Stanicky,5/8/2024,2024,1h 53m,16,62
96,Ricky Stanicky,5/9/2024,2024,1h 53m,16,62
96,Ricky Stanicky,5/11/2024,2024,1h 53m,16,62
55,Crew,4/15/2024,2024,1h 58m,,77
55,Crew,4/19/2024,2024,1h 58m,,77
55,Crew,4/20/2024,2024,1h 58m,,77
55,Crew,4/21/2024,2024,1h 58m,,77
96,Crew,4/22/2024,2024,1h 58m,,77
96,Crew,4/23/2024,2024,1h 58m,,77
96,Crew,4/24/2024,2024,1h 58m,,77
96,Crew,4/25/2024,2024,1h 58m,,77
96,Crew,4/26/2024,2024,1h 58m,,77
96,Crew,4/27/2024,2024,1h 58m,,77
56,Amigos Imaginários,4/15/2024,2024,,,NULL
56,Amigos Imaginários,4/19/2024,2024,,,NULL
56,Amigos Imaginários,4/20/2024,2024,,,NULL
56,Amigos Imaginários,4/21/2024,2024,,,NULL
41,Amigos Imaginários,4/22/2024,2024,,,NULL
41,Amigos Imaginários,4/23/2024,2024,,,NULL
41,Amigos Imaginários,4/24/2024,2024,,,NULL
41,Amigos Imaginários,4/25/2024,2024,,,NULL
41,Amigos Imaginários,4/26/2024,2024,,,NULL
41,Amigos Imaginários,4/27/2024,2024,,,NULL
49,Amigos Imaginários,4/29/2024,2024,,,NULL
49,Amigos Imaginários,4/30/2024,2024,,,NULL
49,Amigos Imaginários,5/2/2024,2024,,,NULL
49,Amigos Imaginários,5/3/2024,2024,,,NULL
41,Amigos Imaginários,5/6/2024,2024,,,NULL
41,Amigos Imaginários,5/7/2024,2024,,,NULL
41,Amigos Imaginários,5/8/2024,2024,,,NULL
41,Amigos Imaginários,5/9/2024,2024,,,NULL
41,Amigos Imaginários,5/11/2024,2024,,,NULL
18,Amigos Imaginários,5/13/2024,2024,,,NULL
18,Amigos Imaginários,5/14/2024,2024,,,NULL
18,Amigos Imaginários,5/15/2024,2024,,,NULL
18,Amigos Imaginários,5/16/2024,2024,,,NULL
18,Amigos Imaginários,5/17/2024,2024,,,NULL
18,Amigos Imaginários,5/18/2024,2024,,,NULL
18,Amigos Imaginários,5/19/2024,2024,,,NULL
9,Amigos Imaginários,5/21/2024,2024,,,NULL
9,Amigos Imaginários,5/22/2024,2024,,,NULL
9,Amigos Imaginários,5/23/2024,2024,,,NULL
9,Amigos Imaginários,5/24/2024,2024,,,NULL
9,Amigos Imaginários,5/25/2024,2024,,,NULL
9,Amigos Imaginários,5/26/2024,2024,,,NULL
4,Amigos Imaginários,5/29/2024,2024,,,NULL
4,Amigos Imaginários,5/30/2024,2024,,,NULL
57,Garra de Ferro,4/15/2024,2023,2h 12m,16,77
57,Garra de Ferro,4/19/2024,2023,2h 12m,16,77
57,Garra de Ferro,4/20/2024,2023,2h 12m,16,77
57,Garra de Ferro,4/21/2024,2023,2h 12m,16,77
70,Garra de Ferro,4/22/2024,2023,2h 12m,16,77
70,Garra de Ferro,4/23/2024,2023,2h 12m,16,77
70,Garra de Ferro,4/24/2024,2023,2h 12m,16,77
70,Garra de Ferro,4/25/2024,2023,2h 12m,16,77
70,Garra de Ferro,4/26/2024,2023,2h 12m,16,77
70,Garra de Ferro,4/27/2024,2023,2h 12m,16,77
73,Garra de Ferro,4/29/2024,2023,2h 12m,16,77
73,Garra de Ferro,4/30/2024,2023,2h 12m,16,77
73,Garra de Ferro,5/2/2024,2023,2h 12m,16,77
73,Garra de Ferro,5/3/2024,2023,2h 12m,16,77
86,Garra de Ferro,5/6/2024,2023,2h 12m,16,77
86,Garra de Ferro,5/7/2024,2023,2h 12m,16,77
86,Garra de Ferro,5/8/2024,2023,2h 12m,16,77
86,Garra de Ferro,5/9/2024,2023,2h 12m,16,77
86,Garra de Ferro,5/11/2024,2023,2h 12m,16,77
37,Garra de Ferro,5/13/2024,2023,2h 12m,16,77
37,Garra de Ferro,5/14/2024,2023,2h 12m,16,77
37,Garra de Ferro,5/15/2024,2023,2h 12m,16,77
37,Garra de Ferro,5/16/2024,2023,2h 12m,16,77
37,Garra de Ferro,5/17/2024,2023,2h 12m,16,77
37,Garra de Ferro,5/18/2024,2023,2h 12m,16,77
37,Garra de Ferro,5/19/2024,2023,2h 12m,16,77
14,Garra de Ferro,5/21/2024,2023,2h 12m,16,77
14,Garra de Ferro,5/22/2024,2023,2h 12m,16,77
14,Garra de Ferro,5/23/2024,2023,2h 12m,16,77
14,Garra de Ferro,5/24/2024,2023,2h 12m,16,77
14,Garra de Ferro,5/25/2024,2023,2h 12m,16,77
14,Garra de Ferro,5/26/2024,2023,2h 12m,16,77
18,Garra de Ferro,5/29/2024,2023,2h 12m,16,77
18,Garra de Ferro,5/30/2024,2023,2h 12m,16,77
58,Bade Miyan Chote Miyan,4/15/2024,2024,2h 43m,,80
58,Bade Miyan Chote Miyan,4/19/2024,2024,2h 43m,,80
58,Bade Miyan Chote Miyan,4/20/2024,2024,2h 43m,,80
58,Bade Miyan Chote Miyan,4/21/2024,2024,2h 43m,,80
25,Bade Miyan Chote Miyan,4/22/2024,2024,2h 43m,,80
25,Bade Miyan Chote Miyan,4/23/2024,2024,2h 43m,,80
25,Bade Miyan Chote Miyan,4/24/2024,2024,2h 43m,,80
25,Bade Miyan Chote Miyan,4/25/2024,2024,2h 43m,,80
25,Bade Miyan Chote Miyan,4/26/2024,2024,2h 43m,,80
25,Bade Miyan Chote Miyan,4/27/2024,2024,2h 43m,,80
58,Bade Miyan Chote Miyan,4/29/2024,2024,2h 43m,,80
58,Bade Miyan Chote Miyan,4/30/2024,2024,2h 43m,,80
58,Bade Miyan Chote Miyan,5/2/2024,2024,2h 43m,,80
58,Bade Miyan Chote Miyan,5/3/2024,2024,2h 43m,,80
59,Barbie,4/15/2024,2023,1h 54m,12,68
59,Barbie,4/19/2024,2023,1h 54m,12,68
59,Barbie,4/20/2024,2023,1h 54m,12,68
59,Barbie,4/21/2024,2023,1h 54m,12,68
65,Barbie,4/22/2024,2023,1h 54m,12,68
65,Barbie,4/23/2024,2023,1h 54m,12,68
65,Barbie,4/24/2024,2023,1h 54m,12,68
65,Barbie,4/25/2024,2023,1h 54m,12,68
65,Barbie,4/26/2024,2023,1h 54m,12,68
65,Barbie,4/27/2024,2023,1h 54m,12,68
63,Barbie,4/29/2024,2023,1h 54m,12,68
63,Barbie,4/30/2024,2023,1h 54m,12,68
63,Barbie,5/2/2024,2023,1h 54m,12,68
63,Barbie,5/3/2024,2023,1h 54m,12,68
70,Barbie,5/6/2024,2023,1h 54m,12,68
70,Barbie,5/7/2024,2023,1h 54m,12,68
70,Barbie,5/8/2024,2023,1h 54m,12,68
70,Barbie,5/9/2024,2023,1h 54m,12,68
70,Barbie,5/11/2024,2023,1h 54m,12,68
60,Barbie,5/13/2024,2023,1h 54m,12,68
60,Barbie,5/14/2024,2023,1h 54m,12,68
60,Barbie,5/15/2024,2023,1h 54m,12,68
60,Barbie,5/16/2024,2023,1h 54m,12,68
60,Barbie,5/17/2024,2023,1h 54m,12,68
60,Barbie,5/18/2024,2023,1h 54m,12,68
60,Barbie,5/19/2024,2023,1h 54m,12,68
54,Barbie,5/21/2024,2023,1h 54m,12,68
54,Barbie,5/22/2024,2023,1h 54m,12,68
54,Barbie,5/23/2024,2023,1h 54m,12,68
54,Barbie,5/24/2024,2023,1h 54m,12,68
54,Barbie,5/25/2024,2023,1h 54m,12,68
54,Barbie,5/26/2024,2023,1h 54m,12,68
80,Barbie,5/29/2024,2023,1h 54m,12,68
80,Barbie,5/30/2024,2023,1h 54m,12,68
60,Como Conquistar O Billy Walsh,4/15/2024,2024,1h 38m,14,56
60,Como Conquistar O Billy Walsh,4/19/2024,2024,1h 38m,14,56
60,Como Conquistar O Billy Walsh,4/20/2024,2024,1h 38m,14,56
60,Como Conquistar O Billy Walsh,4/21/2024,2024,1h 38m,14,56
61,Madame Teia,4/15/2024,2024,1h 56m,14,38
61,Madame Teia,4/19/2024,2024,1h 56m,14,38
61,Madame Teia,4/20/2024,2024,1h 56m,14,38
61,Madame Teia,4/21/2024,2024,1h 56m,14,38
71,Madame Teia,4/22/2024,2024,1h 56m,14,38
71,Madame Teia,4/23/2024,2024,1h 56m,14,38
71,Madame Teia,4/24/2024,2024,1h 56m,14,38
71,Madame Teia,4/25/2024,2024,1h 56m,14,38
71,Madame Teia,4/26/2024,2024,1h 56m,14,38
71,Madame Teia,4/27/2024,2024,1h 56m,14,38
66,Madame Teia,4/29/2024,2024,1h 56m,14,38
66,Madame Teia,4/30/2024,2024,1h 56m,14,38
66,Madame Teia,5/2/2024,2024,1h 56m,14,38
66,Madame Teia,5/3/2024,2024,1h 56m,14,38
51,Madame Teia,5/6/2024,2024,1h 56m,14,38
51,Madame Teia,5/7/2024,2024,1h 56m,14,38
51,Madame Teia,5/8/2024,2024,1h 56m,14,38
51,Madame Teia,5/9/2024,2024,1h 56m,14,38
51,Madame Teia,5/11/2024,2024,1h 56m,14,38
75,Madame Teia,5/13/2024,2024,1h 56m,14,38
75,Madame Teia,5/14/2024,2024,1h 56m,14,38
75,Madame Teia,5/15/2024,2024,1h 56m,14,38
75,Madame Teia,5/16/2024,2024,1h 56m,14,38
75,Madame Teia,5/17/2024,2024,1h 56m,14,38
75,Madame Teia,5/18/2024,2024,1h 56m,14,38
75,Madame Teia,5/19/2024,2024,1h 56m,14,38
15,Madame Teia,5/21/2024,2024,1h 56m,14,38
15,Madame Teia,5/22/2024,2024,1h 56m,14,38
15,Madame Teia,5/23/2024,2024,1h 56m,14,38
15,Madame Teia,5/24/2024,2024,1h 56m,14,38
15,Madame Teia,5/25/2024,2024,1h 56m,14,38
15,Madame Teia,5/26/2024,2024,1h 56m,14,38
14,Madame Teia,5/29/2024,2024,1h 56m,14,38
14,Madame Teia,5/30/2024,2024,1h 56m,14,38
62,Arcadian,4/15/2024,2024,1h 32m,R,64
62,Arcadian,4/19/2024,2024,1h 32m,R,64
62,Arcadian,4/20/2024,2024,1h 32m,R,64
62,Arcadian,4/21/2024,2024,1h 32m,R,64
46,Arcadian,4/22/2024,2024,1h 32m,R,64
46,Arcadian,4/23/2024,2024,1h 32m,R,64
46,Arcadian,4/24/2024,2024,1h 32m,R,64
46,Arcadian,4/25/2024,2024,1h 32m,R,64
46,Arcadian,4/26/2024,2024,1h 32m,R,64
46,Arcadian,4/27/2024,2024,1h 32m,R,64
18,Arcadian,5/6/2024,2024,1h 32m,R,64
18,Arcadian,5/7/2024,2024,1h 32m,R,64
18,Arcadian,5/8/2024,2024,1h 32m,R,64
18,Arcadian,5/9/2024,2024,1h 32m,R,64
18,Arcadian,5/11/2024,2024,1h 32m,R,64
29,Arcadian,5/13/2024,2024,1h 32m,R,64
29,Arcadian,5/14/2024,2024,1h 32m,R,64
29,Arcadian,5/15/2024,2024,1h 32m,R,64
29,Arcadian,5/16/2024,2024,1h 32m,R,64
29,Arcadian,5/17/2024,2024,1h 32m,R,64
29,Arcadian,5/18/2024,2024,1h 32m,R,64
29,Arcadian,5/19/2024,2024,1h 32m,R,64
69,Arcadian,5/21/2024,2024,1h 32m,R,64
69,Arcadian,5/22/2024,2024,1h 32m,R,64
69,Arcadian,5/23/2024,2024,1h 32m,R,64
69,Arcadian,5/24/2024,2024,1h 32m,R,64
69,Arcadian,5/25/2024,2024,1h 32m,R,64
69,Arcadian,5/26/2024,2024,1h 32m,R,64
63,Saltburn,4/15/2024,2023,2h 11m,18,70
63,Saltburn,4/19/2024,2023,2h 11m,18,70
63,Saltburn,4/20/2024,2023,2h 11m,18,70
63,Saltburn,4/21/2024,2023,2h 11m,18,70
72,Saltburn,4/22/2024,2023,2h 11m,18,70
72,Saltburn,4/23/2024,2023,2h 11m,18,70
72,Saltburn,4/24/2024,2023,2h 11m,18,70
72,Saltburn,4/25/2024,2023,2h 11m,18,70
72,Saltburn,4/26/2024,2023,2h 11m,18,70
72,Saltburn,4/27/2024,2023,2h 11m,18,70
62,Saltburn,4/29/2024,2023,2h 11m,18,70
62,Saltburn,4/30/2024,2023,2h 11m,18,70
62,Saltburn,5/2/2024,2023,2h 11m,18,70
62,Saltburn,5/3/2024,2023,2h 11m,18,70
63,Saltburn,5/6/2024,2023,2h 11m,18,70
63,Saltburn,5/7/2024,2023,2h 11m,18,70
63,Saltburn,5/8/2024,2023,2h 11m,18,70
63,Saltburn,5/9/2024,2023,2h 11m,18,70
63,Saltburn,5/11/2024,2023,2h 11m,18,70
80,Saltburn,5/13/2024,2023,2h 11m,18,70
80,Saltburn,5/14/2024,2023,2h 11m,18,70
80,Saltburn,5/15/2024,2023,2h 11m,18,70
80,Saltburn,5/16/2024,2023,2h 11m,18,70
80,Saltburn,5/17/2024,2023,2h 11m,18,70
80,Saltburn,5/18/2024,2023,2h 11m,18,70
80,Saltburn,5/19/2024,2023,2h 11m,18,70
82,Saltburn,5/21/2024,2023,2h 11m,18,70
82,Saltburn,5/22/2024,2023,2h 11m,18,70
82,Saltburn,5/23/2024,2023,2h 11m,18,70
82,Saltburn,5/24/2024,2023,2h 11m,18,70
82,Saltburn,5/25/2024,2023,2h 11m,18,70
82,Saltburn,5/26/2024,2023,2h 11m,18,70
64,Pearl,4/15/2024,2022,1h 43m,18,70
64,Pearl,4/19/2024,2022,1h 43m,18,70
64,Pearl,4/20/2024,2022,1h 43m,18,70
64,Pearl,4/21/2024,2022,1h 43m,18,70
65,Cuckoo,4/15/2024,2024,1h 42m,R,57
65,Cuckoo,4/19/2024,2024,1h 42m,R,57
65,Cuckoo,4/20/2024,2024,1h 42m,R,57
65,Cuckoo,4/21/2024,2024,1h 42m,R,57
66,Someone Like You,4/15/2024,2024,1h 58m,PG,68
66,Someone Like You,4/19/2024,2024,1h 58m,PG,68
66,Someone Like You,4/20/2024,2024,1h 58m,PG,68
66,Someone Like You,4/21/2024,2024,1h 58m,PG,68
67,Rebel Moon - Parte 1: A Menina do Fogo,4/15/2024,2023,2h 13m,14,56
67,Rebel Moon - Parte 1: A Menina do Fogo,4/19/2024,2023,2h 13m,14,56
67,Rebel Moon - Parte 1: A Menina do Fogo,4/20/2024,2023,2h 13m,14,56
67,Rebel Moon - Parte 1: A Menina do Fogo,4/21/2024,2023,2h 13m,14,56
22,Rebel Moon - Parte 1: A Menina do Fogo,4/22/2024,2023,2h 13m,14,56
22,Rebel Moon - Parte 1: A Menina do Fogo,4/23/2024,2023,2h 13m,14,56
22,Rebel Moon - Parte 1: A Menina do Fogo,4/24/2024,2023,2h 13m,14,56
22,Rebel Moon - Parte 1: A Menina do Fogo,4/25/2024,2023,2h 13m,14,56
22,Rebel Moon - Parte 1: A Menina do Fogo,4/26/2024,2023,2h 13m,14,56
22,Rebel Moon - Parte 1: A Menina do Fogo,4/27/2024,2023,2h 13m,14,56
10,Rebel Moon - Parte 1: A Menina do Fogo,4/29/2024,2023,2h 13m,14,56
10,Rebel Moon - Parte 1: A Menina do Fogo,4/30/2024,2023,2h 13m,14,56
10,Rebel Moon - Parte 1: A Menina do Fogo,5/2/2024,2023,2h 13m,14,56
10,Rebel Moon - Parte 1: A Menina do Fogo,5/3/2024,2023,2h 13m,14,56
26,Rebel Moon - Parte 1: A Menina do Fogo,5/6/2024,2023,2h 13m,14,56
26,Rebel Moon - Parte 1: A Menina do Fogo,5/7/2024,2023,2h 13m,14,56
26,Rebel Moon - Parte 1: A Menina do Fogo,5/8/2024,2023,2h 13m,14,56
26,Rebel Moon - Parte 1: A Menina do Fogo,5/9/2024,2023,2h 13m,14,56
26,Rebel Moon - Parte 1: A Menina do Fogo,5/11/2024,2023,2h 13m,14,56
66,Rebel Moon - Parte 1: A Menina do Fogo,5/13/2024,2023,2h 13m,14,56
66,Rebel Moon - Parte 1: A Menina do Fogo,5/14/2024,2023,2h 13m,14,56
66,Rebel Moon - Parte 1: A Menina do Fogo,5/15/2024,2023,2h 13m,14,56
66,Rebel Moon - Parte 1: A Menina do Fogo,5/16/2024,2023,2h 13m,14,56
66,Rebel Moon - Parte 1: A Menina do Fogo,5/17/2024,2023,2h 13m,14,56
66,Rebel Moon - Parte 1: A Menina do Fogo,5/18/2024,2023,2h 13m,14,56
66,Rebel Moon - Parte 1: A Menina do Fogo,5/19/2024,2023,2h 13m,14,56
68,Ghostbusters: Mais Além,4/15/2024,2021,2h 4m,12,70
68,Ghostbusters: Mais Além,4/19/2024,2021,2h 4m,12,70
68,Ghostbusters: Mais Além,4/20/2024,2021,2h 4m,12,70
68,Ghostbusters: Mais Além,4/21/2024,2021,2h 4m,12,70
82,Ghostbusters: Mais Além,4/22/2024,2021,2h 4m,12,70
82,Ghostbusters: Mais Além,4/23/2024,2021,2h 4m,12,70
82,Ghostbusters: Mais Além,4/24/2024,2021,2h 4m,12,70
82,Ghostbusters: Mais Além,4/25/2024,2021,2h 4m,12,70
82,Ghostbusters: Mais Além,4/26/2024,2021,2h 4m,12,70
82,Ghostbusters: Mais Além,4/27/2024,2021,2h 4m,12,70
69,Zona de Risco,4/15/2024,2024,1h 53m,16,65
69,Zona de Risco,4/19/2024,2024,1h 53m,16,65
69,Zona de Risco,4/20/2024,2024,1h 53m,16,65
69,Zona de Risco,4/21/2024,2024,1h 53m,16,65
81,Zona de Risco,4/22/2024,2024,1h 53m,16,65
81,Zona de Risco,4/23/2024,2024,1h 53m,16,65
81,Zona de Risco,4/24/2024,2024,1h 53m,16,65
81,Zona de Risco,4/25/2024,2024,1h 53m,16,65
81,Zona de Risco,4/26/2024,2024,1h 53m,16,65
81,Zona de Risco,4/27/2024,2024,1h 53m,16,65
57,Zona de Risco,4/29/2024,2024,1h 53m,16,65
57,Zona de Risco,4/30/2024,2024,1h 53m,16,65
57,Zona de Risco,5/2/2024,2024,1h 53m,16,65
57,Zona de Risco,5/3/2024,2024,1h 53m,16,65
46,Zona de Risco,5/6/2024,2024,1h 53m,16,65
46,Zona de Risco,5/7/2024,2024,1h 53m,16,65
46,Zona de Risco,5/8/2024,2024,1h 53m,16,65
46,Zona de Risco,5/9/2024,2024,1h 53m,16,65
46,Zona de Risco,5/11/2024,2024,1h 53m,16,65
83,Zona de Risco,5/13/2024,2024,1h 53m,16,65
83,Zona de Risco,5/14/2024,2024,1h 53m,16,65
83,Zona de Risco,5/15/2024,2024,1h 53m,16,65
83,Zona de Risco,5/16/2024,2024,1h 53m,16,65
83,Zona de Risco,5/17/2024,2024,1h 53m,16,65
83,Zona de Risco,5/18/2024,2024,1h 53m,16,65
83,Zona de Risco,5/19/2024,2024,1h 53m,16,65
89,Zona de Risco,5/21/2024,2024,1h 53m,16,65
89,Zona de Risco,5/22/2024,2024,1h 53m,16,65
89,Zona de Risco,5/23/2024,2024,1h 53m,16,65
89,Zona de Risco,5/24/2024,2024,1h 53m,16,65
89,Zona de Risco,5/25/2024,2024,1h 53m,16,65
89,Zona de Risco,5/26/2024,2024,1h 53m,16,65
70,Miller's Girl,4/15/2024,2024,1h 33m,R,52
70,Miller's Girl,4/19/2024,2024,1h 33m,R,52
70,Miller's Girl,4/20/2024,2024,1h 33m,R,52
70,Miller's Girl,4/21/2024,2024,1h 33m,R,52
97,Miller's Girl,4/29/2024,2024,1h 33m,R,52
97,Miller's Girl,4/30/2024,2024,1h 33m,R,52
97,Miller's Girl,5/2/2024,2024,1h 33m,R,52
97,Miller's Girl,5/3/2024,2024,1h 33m,R,52
15,Miller's Girl,5/6/2024,2024,1h 33m,R,52
15,Miller's Girl,5/7/2024,2024,1h 33m,R,52
15,Miller's Girl,5/8/2024,2024,1h 33m,R,52
15,Miller's Girl,5/9/2024,2024,1h 33m,R,52
15,Miller's Girl,5/11/2024,2024,1h 33m,R,52
44,Miller's Girl,5/13/2024,2024,1h 33m,R,52
44,Miller's Girl,5/14/2024,2024,1h 33m,R,52
44,Miller's Girl,5/15/2024,2024,1h 33m,R,52
44,Miller's Girl,5/16/2024,2024,1h 33m,R,52
44,Miller's Girl,5/17/2024,2024,1h 33m,R,52
44,Miller's Girl,5/18/2024,2024,1h 33m,R,52
44,Miller's Girl,5/19/2024,2024,1h 33m,R,52
76,Miller's Girl,5/21/2024,2024,1h 33m,R,52
76,Miller's Girl,5/22/2024,2024,1h 33m,R,52
76,Miller's Girl,5/23/2024,2024,1h 33m,R,52
76,Miller's Girl,5/24/2024,2024,1h 33m,R,52
76,Miller's Girl,5/25/2024,2024,1h 33m,R,52
76,Miller's Girl,5/26/2024,2024,1h 33m,R,52
71,Em Ritmo de Fuga,4/15/2024,2017,1h 53m,14,75
71,Em Ritmo de Fuga,4/19/2024,2017,1h 53m,14,75
71,Em Ritmo de Fuga,4/20/2024,2017,1h 53m,14,75
71,Em Ritmo de Fuga,4/21/2024,2017,1h 53m,14,75
72,Ficção Americana,4/15/2024,2023,1h 57m,16,76
72,Ficção Americana,4/19/2024,2023,1h 57m,16,76
72,Ficção Americana,4/20/2024,2023,1h 57m,16,76
72,Ficção Americana,4/21/2024,2023,1h 57m,16,76
99,Ficção Americana,4/22/2024,2023,1h 57m,16,76
99,Ficção Americana,4/23/2024,2023,1h 57m,16,76
99,Ficção Americana,4/24/2024,2023,1h 57m,16,76
99,Ficção Americana,4/25/2024,2023,1h 57m,16,76
99,Ficção Americana,4/26/2024,2023,1h 57m,16,76
99,Ficção Americana,4/27/2024,2023,1h 57m,16,76
65,Ficção Americana,5/21/2024,2023,1h 57m,16,76
65,Ficção Americana,5/22/2024,2023,1h 57m,16,76
65,Ficção Americana,5/23/2024,2023,1h 57m,16,76
65,Ficção Americana,5/24/2024,2023,1h 57m,16,76
65,Ficção Americana,5/25/2024,2023,1h 57m,16,76
65,Ficção Americana,5/26/2024,2023,1h 57m,16,76
74,Ficção Americana,5/29/2024,2023,1h 57m,16,76
74,Ficção Americana,5/30/2024,2023,1h 57m,16,76
73,Gladiator 2,4/15/2024,2024,,,NULL
73,Gladiator 2,4/19/2024,2024,,,NULL
73,Gladiator 2,4/20/2024,2024,,,NULL
73,Gladiator 2,4/21/2024,2024,,,NULL
100,Gladiator 2,4/22/2024,2024,,,NULL
100,Gladiator 2,4/23/2024,2024,,,NULL
100,Gladiator 2,4/24/2024,2024,,,NULL
100,Gladiator 2,4/25/2024,2024,,,NULL
100,Gladiator 2,4/26/2024,2024,,,NULL
100,Gladiator 2,4/27/2024,2024,,,NULL
74,Deadpool & Wolverine,4/15/2024,2024,,,NULL
74,Deadpool & Wolverine,4/19/2024,2024,,,NULL
74,Deadpool & Wolverine,4/20/2024,2024,,,NULL
74,Deadpool & Wolverine,4/21/2024,2024,,,NULL
56,Deadpool & Wolverine,4/22/2024,2024,,,NULL
56,Deadpool & Wolverine,4/23/2024,2024,,,NULL
